gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
-20.534717999999998,37.264637,-405.7705,20.441406,-17.398438,8.3515625
-11.470346000000001,54.66599300000001,-421.9409,20.441406,-17.398438,8.3515625
-11.470346000000001,54.66599300000001,-421.9409,20.441406,-17.398438,8.3515625
-1.7345401999999999,72.62688,-437.43985,20.441406,-17.398438,8.3515625
-1.7345401999999999,72.62688,-437.43985,20.441406,-17.398438,8.3515625
8.784607000000001,87.95798,-450.75665,20.441406,-17.398438,8.3515625
8.784607000000001,87.95798,-450.75665,20.441406,-17.398438,8.3515625
20.478765,97.91759499999999,-461.77935999999994,17.871094,-19.238281,5.7460938
32.564594,101.66643499999999,-472.0747,17.871094,-19.238281,5.7460938
32.564594,101.66643499999999,-472.0747,17.871094,-19.238281,5.7460938
43.08374,101.21880999999999,-480.6355,17.871094,-19.238281,5.7460938
52.763596,95.2878,-486.62247,17.871094,-19.238281,5.7460938
52.763596,95.2878,-486.62247,17.871094,-19.238281,5.7460938
60.261283999999996,79.8448,-491.04272000000003,17.871094,-19.238281,5.7460938
60.261283999999996,79.8448,-491.04272000000003,17.871094,-19.238281,5.7460938
67.14349,67.19945,-495.91064000000006,17.871094,-19.238281,5.7460938
72.0114,58.24698000000001,-500.16306,17.871094,-19.238281,5.7460938
72.0114,58.24698000000001,-500.16306,6.7226562,-20.347656,1.5703125
74.697136,42.076588,-502.8488,6.7226562,-20.347656,1.5703125
74.697136,42.076588,-502.8488,6.7226562,-20.347656,1.5703125
75.14475999999999,21.597822,-503.12857,6.7226562,-20.347656,1.5703125
75.14475999999999,21.597822,-503.12857,6.7226562,-20.347656,1.5703125
76.31976999999999,2.2381165000000003,-503.4643,6.7226562,-20.347656,1.5703125
76.095955,-14.156085999999998,-501.2821,6.7226562,-20.347656,1.5703125
76.095955,-14.156085999999998,-501.2821,6.7226562,-20.347656,1.5703125
76.04,-26.577633000000002,-498.65234000000004,6.7226562,-20.347656,1.5703125
76.04,-26.577633000000002,-498.65234000000004,-2.0898438,-23.683594,1.9179688000000001
73.522125,-38.215835999999996,-493.11300000000006,-2.0898438,-23.683594,1.9179688000000001
72.90664,-51.029053000000005,-483.65695,-2.0898438,-23.683594,1.9179688000000001
72.90664,-51.029053000000005,-483.65695,-2.0898438,-23.683594,1.9179688000000001
73.29831,-60.652954,-475.93546,-2.0898438,-23.683594,1.9179688000000001
74.025696,-67.14349,-469.1092,-2.0898438,-23.683594,1.9179688000000001
74.025696,-67.14349,-469.1092,-2.0898438,-23.683594,1.9179688000000001
74.9769,-73.29831,-462.00317,-2.0898438,-23.683594,1.9179688000000001
74.9769,-73.29831,-462.00317,-2.0898438,-23.683594,1.9179688000000001
74.9769,-76.93525,-453.05072,-2.0898438,-23.683594,1.9179688000000001
74.9769,-76.93525,-453.05072,-2.0898438,-23.683594,1.9179688000000001
75.592384,-76.20786,-443.7625,-8.0625,-20.082031,5.7109375
76.31976999999999,-73.57808,-432.06836,-8.0625,-20.082031,5.7109375
76.31976999999999,-73.57808,-432.06836,-8.0625,-20.082031,5.7109375
78.05430600000001,-69.94114,-419.75872999999996,-8.0625,-20.082031,5.7109375
78.05430600000001,-69.94114,-419.75872999999996,-8.0625,-20.082031,5.7109375
81.07576999999999,-62.16368000000001,-406.10623,-8.0625,-20.082031,5.7109375
86.39129,-50.861195,-389.87987999999996,-8.0625,-20.082031,5.7109375
86.39129,-50.861195,-389.87987999999996,-8.0625,-20.082031,5.7109375
91.48301,-41.684917,-373.87735,-8.0625,-20.082031,5.7109375
91.48301,-41.684917,-373.87735,-8.0625,-20.082031,5.7109375
94.28065500000001,-33.571746999999995,-357.98672,-8.0625,-20.082031,5.7109375
95.34376,-23.276411,-341.1449,-8.0625,-20.082031,5.7109375
95.34376,-23.276411,-341.1449,-15.3046875,-16.78125,5.7851562
95.679474,-9.064371000000001,-321.7852,-15.3046875,-16.78125,5.7851562
95.679474,-9.064371000000001,-321.7852,-15.3046875,-16.78125,5.7851562
95.23185,5.9310083,-302.98502,-15.3046875,-16.78125,5.7851562
95.39971,19.191848999999998,-281.89075,-15.3046875,-16.78125,5.7851562
95.39971,19.191848999999998,-281.89075,-15.3046875,-16.78125,5.7851562
95.62352,30.270525,-261.30008,-15.3046875,-16.78125,5.7851562
95.62352,30.270525,-261.30008,-15.3046875,-16.78125,5.7851562
96.40686,39.278942,-239.70227000000003,-15.3046875,-16.78125,5.7851562
96.40686,39.278942,-239.70227000000003,-19.171875,-16.328125,8.199219
101.44263000000001,45.20995,-216.03418,-19.171875,-16.328125,8.199219
101.44263000000001,45.20995,-216.03418,-19.171875,-16.328125,8.199219
101.44263000000001,45.20995,-216.03418,-19.171875,-16.328125,8.199219
120.18685,50.58143,-158.90627,-19.171875,-16.328125,8.199219
125.72618999999999,51.252865,-123.76783999999999,-19.171875,-16.328125,8.199219
125.72618999999999,51.252865,-123.76783999999999,-19.171875,-16.328125,8.199219
130.25838000000002,57.239826,-93.04969,-19.171875,-16.328125,8.199219
130.25838000000002,57.239826,-93.04969,-19.171875,-16.328125,8.199219
129.53099,62.66726,-61.660106999999996,-19.171875,-16.328125,8.199219
120.634476,65.80062,-33.403890000000004,-19.171875,-16.328125,8.199219
120.634476,65.80062,-33.403890000000004,-17.988281,-9.816406,6.0546875
107.14981999999999,67.08754,-15.554909,-17.988281,-9.816406,6.0546875
107.14981999999999,67.08754,-15.554909,-17.988281,-9.816406,6.0546875
101.44263000000001,68.03873399999999,6.602442999999999,-17.988281,-9.816406,6.0546875
94.72828,65.18514,28.535984000000003,-17.988281,-9.816406,6.0546875
94.72828,65.18514,28.535984000000003,-17.988281,-9.816406,6.0546875
84.48889,59.25413,50.637383,-17.988281,-9.816406,6.0546875
84.48889,59.25413,50.637383,-17.988281,-9.816406,6.0546875
78.39003000000001,54.16242,74.697136,-17.988281,-9.816406,6.0546875
77.32692,54.050509999999996,101.16286,-17.988281,-9.816406,6.0546875
77.32692,54.050509999999996,101.16286,-15.6484375,-0.92578125,4.75
70.83638,54.44218000000001,124.15951000000001,-15.6484375,-0.92578125,4.75
70.83638,54.44218000000001,124.15951000000001,-15.6484375,-0.92578125,4.75
61.772009999999995,52.819545999999995,143.46326000000002,-15.6484375,-0.92578125,4.75
52.371925,50.91715,161.31224,-15.6484375,-0.92578125,4.75
52.371925,50.91715,161.31224,-15.6484375,-0.92578125,4.75
45.713528000000004,52.8755,176.53143,-15.6484375,-0.92578125,4.75
45.713528000000004,52.8755,176.53143,-15.6484375,-0.92578125,4.75
40.509907,58.75055699999999,190.2399,-15.6484375,-0.92578125,4.75
36.425343,67.19945,202.21382,-15.6484375,-0.92578125,4.75
36.425343,67.19945,202.21382,-15.6484375,-0.92578125,4.75
29.655043,76.767395,213.01272999999998,-15.6484375,-0.92578125,4.75
29.655043,76.767395,213.01272999999998,-15.6484375,-0.92578125,4.75
29.655043,76.767395,213.01272999999998,-9.558594,0.56640625,9.925781
24.899044,85.04842,223.75569,-9.558594,0.56640625,9.925781
24.899044,85.04842,223.75569,-9.558594,0.56640625,9.925781
17.625166,101.72239,250.72499,-9.558594,0.56640625,9.925781
17.625166,101.72239,250.72499,-9.558594,0.56640625,9.925781
14.603709,107.31768000000001,265.38464,-9.558594,0.56640625,9.925781
10.519147,107.09387,281.611,-9.558594,0.56640625,9.925781
10.519147,107.09387,281.611,-9.558594,0.56640625,9.925781
3.2452688,104.40813,295.65518,-9.558594,0.56640625,9.925781
3.2452688,104.40813,295.65518,-9.2890625,-3.609375,9.042969
-6.6583962,96.1271,306.73386,-9.2890625,-3.609375,9.042969
-16.450155,82.30673,313.8958,-9.2890625,-3.609375,9.042969
-16.450155,82.30673,313.8958,-9.2890625,-3.609375,9.042969
-23.052599,69.1578,322.1209,-9.2890625,-3.609375,9.042969
-23.052599,69.1578,322.1209,-9.2890625,-3.609375,9.042969
-27.752644,58.135075,331.46502999999996,-9.2890625,-3.609375,9.042969
-27.752644,58.135075,331.46502999999996,-9.2890625,-3.609375,9.042969
-30.438383,49.57428,341.31273999999996,-9.2890625,-3.609375,9.042969
-32.340782,47.224255,351.10452000000004,-9.2890625,-3.609375,9.042969
-32.340782,47.224255,351.10452000000004,-9.2890625,-3.609375,9.042969
-33.06817,48.119503,359.21768,-9.2890625,-3.609375,9.042969
-33.06817,48.119503,359.21768,-8.449219,-7.3632812,7.6640625
-32.564594,53.658840000000005,367.10706,-8.449219,-7.3632812,7.6640625
-27.808596,59.757706000000006,375.7238,-8.449219,-7.3632812,7.6640625
-27.808596,59.757706000000006,375.7238,-8.449219,-7.3632812,7.6640625
-23.052599,69.04589,382.88577000000004,-8.449219,-7.3632812,7.6640625
-23.052599,69.04589,382.88577000000004,-8.449219,-7.3632812,7.6640625
-13.484651999999999,79.11742,387.36199999999997,-8.449219,-7.3632812,7.6640625
-7.721501400000001,90.75562,391.72632000000004,-8.449219,-7.3632812,7.6640625
-7.721501400000001,90.75562,391.72632000000004,-1.6679688000000001,-6.3671875,10.003906
-2.9095514,102.8974,399.78354,-1.6679688000000001,-6.3671875,10.003906
-2.9095514,102.8974,399.78354,-1.6679688000000001,-6.3671875,10.003906
4.9238563,115.65466,409.01578,-1.6679688000000001,-6.3671875,10.003906
9.344136,121.0821,414.05154,-1.6679688000000001,-6.3671875,10.003906
9.344136,121.0821,414.05154,-1.6679688000000001,-6.3671875,10.003906
11.134628999999999,123.488075,417.46466000000004,-1.6679688000000001,-6.3671875,10.003906
11.134628999999999,123.488075,417.46466000000004,-1.6679688000000001,-6.3671875,10.003906
14.435851000000001,124.0476,415.67416000000003,-1.6679688000000001,-6.3671875,10.003906
12.365592999999999,117.892784,412.26105,-1.6679688000000001,-6.3671875,10.003906
12.365592999999999,117.892784,412.26105,-1.6679688000000001,-6.3671875,10.003906
9.064371000000001,110.78676000000002,406.7217,-1.6679688000000001,-6.3671875,10.003906
9.064371000000001,110.78676000000002,406.7217,0.1328125,-3.3007812000000007,6.6640625
5.3714794999999995,100.995,406.83362,0.1328125,-3.3007812000000007,6.6640625
6.7143493,92.43420400000001,405.88242,0.1328125,-3.3007812000000007,6.6640625
6.7143493,92.43420400000001,405.88242,0.1328125,-3.3007812000000007,6.6640625
9.6239,88.06988,406.10623,0.1328125,-3.3007812000000007,6.6640625
9.6239,88.06988,406.10623,0.1328125,-3.3007812000000007,6.6640625
13.764416,88.01392,402.46927,0.1328125,-3.3007812000000007,6.6640625
17.793026,91.25919,397.88113,0.1328125,-3.3007812000000007,6.6640625
17.793026,91.25919,397.88113,0.1328125,-3.3007812000000007,6.6640625
20.982342000000003,89.97228,396.53827,0.1328125,-3.3007812000000007,6.6640625
20.982342000000003,89.97228,396.53827,0.1328125,-3.3007812000000007,6.6640625
23.388317,92.09849,387.02628,4.0039062,-6.75,6.9335938
26.018103,97.525925,381.93457,4.0039062,-6.75,6.9335938
26.018103,97.525925,381.93457,4.0039062,-6.75,6.9335938
32.844357,92.3223,383.05362,4.0039062,-6.75,6.9335938
32.844357,92.3223,383.05362,4.0039062,-6.75,6.9335938
40.73372,93.217545,379.86432,4.0039062,-6.75,6.9335938
44.76233,93.105644,373.59756,4.0039062,-6.75,6.9335938
44.76233,93.105644,373.59756,4.0039062,-6.75,6.9335938
42.076588,88.23774,364.25345,4.0039062,-6.75,6.9335938
42.076588,88.23774,364.25345,4.0039062,-6.75,6.9335938
37.600357,83.87340999999999,355.80457,4.0039062,-6.75,6.9335938
36.425343,79.22932,348.64258,4.0039062,-6.75,6.9335938
36.425343,79.22932,348.64258,6.3007812,-6.9375,6.7421875
35.082474,71.39591,344.2223,6.3007812,-6.9375,6.7421875
35.082474,71.39591,344.2223,6.3007812,-6.9375,6.7421875
34.131275,62.16368000000001,339.41033999999996,6.3007812,-6.9375,6.7421875
31.949112,51.58858,331.57693,6.3007812,-6.9375,6.7421875
31.949112,51.58858,331.57693,6.3007812,-6.9375,6.7421875
28.647890000000004,43.64327,321.61734,6.3007812,-6.9375,6.7421875
28.647890000000004,43.64327,321.61734,6.3007812,-6.9375,6.7421875
22.996645,36.369392,308.46837999999997,6.3007812,-6.9375,6.7421875
14.995379000000002,26.969303000000004,294.75992,6.3007812,-6.9375,6.7421875
14.995379000000002,26.969303000000004,294.75992,6.3007812,-6.9375,6.7421875
6.938161,17.625166,276.29547,6.3007812,-6.9375,6.7421875
6.938161,17.625166,276.29547,7.6015625,-8.050781,9.8828125
2.2940693,7.889360400000001,253.69048999999998,7.6015625,-8.050781,9.8828125
-2.7416925,-2.573834,230.86171000000002,7.6015625,-8.050781,9.8828125
-2.7416925,-2.573834,230.86171000000002,7.6015625,-8.050781,9.8828125
-6.098867,-10.463194,208.92816000000002,7.6015625,-8.050781,9.8828125
-6.098867,-10.463194,208.92816000000002,7.6015625,-8.050781,9.8828125
-5.147668,-16.226343,191.52681,7.6015625,-8.050781,9.8828125
-5.147668,-16.226343,191.52681,7.6015625,-8.050781,9.8828125
-4.5881386,-20.143047,181.00766000000002,7.6015625,-8.050781,9.8828125
-4.5881386,-20.143047,181.00766000000002,9.441406,-11.808594,14.9375
-6.7143493,-18.016835999999998,169.87303,9.441406,-11.808594,14.9375
-6.7143493,-18.016835999999998,169.87303,9.441406,-11.808594,14.9375
-6.7143493,-18.016835999999998,169.87303,9.441406,-11.808594,14.9375
-12.197734,-13.484651999999999,153.42288,9.441406,-11.808594,14.9375
-19.583519,-6.994114,142.79182,9.441406,-11.808594,14.9375
-19.583519,-6.994114,142.79182,9.441406,-11.808594,14.9375
-30.774101,2.7416925,130.09052,9.441406,-11.808594,14.9375
-47.615925,15.275145000000002,110.506996,9.441406,-11.808594,14.9375
-47.615925,15.275145000000002,110.506996,9.441406,-11.808594,14.9375
-65.01728,23.052599,86.78296999999999,9.441406,-11.808594,14.9375
-65.01728,23.052599,86.78296999999999,14.1171875,-13.8359375,18.039062
-81.579346,27.640738,58.63865,14.1171875,-13.8359375,18.039062
-81.579346,27.640738,58.63865,14.1171875,-13.8359375,18.039062
-92.93778,21.821634,31.557441999999998,14.1171875,-13.8359375,18.039062
-101.274765,11.414392999999999,10.015571000000001,14.1171875,-13.8359375,18.039062
-101.274765,11.414392999999999,10.015571000000001,14.1171875,-13.8359375,18.039062
-105.695045,0.44762328,-10.742958999999999,14.1171875,-13.8359375,18.039062
-108.6046,-7.4976897,-32.28483,14.1171875,-13.8359375,18.039062
-108.6046,-7.4976897,-32.28483,14.1171875,-13.8359375,18.039062
-114.3118,-14.827520999999999,-51.196909999999995,14.1171875,-13.8359375,18.039062
-114.3118,-14.827520999999999,-51.196909999999995,14.191406,-19.085938,16.625
-121.30591000000001,-18.184696,-72.57092,14.191406,-19.085938,16.625
-121.30591000000001,-18.184696,-72.57092,14.191406,-19.085938,16.625
-130.25838000000002,-17.960884,-96.79853,14.191406,-19.085938,16.625
-137.75606000000002,-16.50611,-121.641624,14.191406,-19.085938,16.625
-137.75606000000002,-16.50611,-121.641624,14.191406,-19.085938,16.625
-144.69423,-16.282297,-145.25375,14.191406,-19.085938,16.625
-144.69423,-16.282297,-145.25375,14.191406,-19.085938,16.625
-151.2407,-16.841825,-168.64207,14.191406,-19.085938,16.625
-157.6753,-18.85613,-191.02324,14.191406,-19.085938,16.625
-157.6753,-18.85613,-191.02324,15.339844,-17.019531,14.597656
-163.32654,-23.612126999999997,-212.73296000000002,15.339844,-17.019531,14.597656
-163.32654,-23.612126999999997,-212.73296000000002,15.339844,-17.019531,14.597656
-165.84441999999999,-29.375278,-233.82721,15.339844,-17.019531,14.597656
-166.85158,-32.956264000000004,-255.42503,15.339844,-17.019531,14.597656
-166.85158,-32.956264000000004,-255.42503,15.339844,-17.019531,14.597656
-167.46706,-33.124123,-276.3514,15.339844,-17.019531,14.597656
-167.46706,-33.124123,-276.3514,15.339844,-17.019531,14.597656
-167.1873,-30.158619,-296.7183,15.339844,-17.019531,14.597656
-166.4599,-24.059752,-315.29465,15.339844,-17.019531,14.597656
-166.4599,-24.059752,-315.29465,15.339844,-17.019531,14.597656
-164.78133,-17.065638,-333.36742999999996,15.339844,-17.019531,14.597656
-164.78133,-17.065638,-333.36742999999996,15.339844,-17.019531,14.597656
-160.92056000000002,-9.456041,-349.64972,14.574219,-18.894531,14.671875
-154.8217,-0.22381164,-365.4844,14.574219,-18.894531,14.671875
-154.8217,-0.22381164,-365.4844,14.574219,-18.894531,14.671875
-147.21211,10.687006,-380.0881,14.574219,-18.894531,14.671875
-147.21211,10.687006,-380.0881,14.574219,-18.894531,14.671875
-137.25249,24.395468,-393.79657000000003,14.574219,-18.894531,14.671875
-125.05475600000001,38.719414,-405.93835,14.574219,-18.894531,14.671875
-125.05475600000001,38.719414,-405.93835,14.574219,-18.894531,14.671875
-110.618904,50.637383,-417.2968,14.574219,-18.894531,14.671875
-110.618904,50.637383,-417.2968,14.5,-20.316406,11.1484375
-95.73543000000001,68.59827,-426.1933,14.5,-20.316406,11.1484375
-80.06860999999999,86.16748,-433.85885999999994,14.5,-20.316406,11.1484375
-80.06860999999999,86.16748,-433.85885999999994,14.5,-20.316406,11.1484375
-63.282740000000004,101.89025,-441.80417,14.5,-20.316406,11.1484375
-63.282740000000004,101.89025,-441.80417,14.5,-20.316406,11.1484375
-45.657574,114.87132,-448.2947,14.5,-20.316406,11.1484375
-28.200266,125.670235,-453.27454000000006,14.5,-20.316406,11.1484375
-28.200266,125.670235,-453.27454000000006,14.5,-20.316406,11.1484375
-9.679853,132.44054,-457.35907000000003,14.5,-20.316406,11.1484375
-9.679853,132.44054,-457.35907000000003,14.5,-20.316406,11.1484375
9.008417999999999,132.88815,-463.06628,14.5,-20.316406,11.1484375
24.675234,131.20958000000002,-464.9687,14.5,-20.316406,11.1484375
24.675234,131.20958000000002,-464.9687,8.371094,-19.734375,8.199219
38.327744,126.28572,-467.09488,8.371094,-19.734375,8.199219
38.327744,126.28572,-467.09488,8.371094,-19.734375,8.199219
54.16242,120.52257,-470.56395999999995,8.371094,-19.734375,8.199219
54.16242,120.52257,-470.56395999999995,8.371094,-19.734375,8.199219
66.52801,112.57725500000001,-470.84375,8.371094,-19.734375,8.199219
77.04715999999999,101.72239,-469.333,8.371094,-19.734375,8.199219
77.04715999999999,101.72239,-469.333,8.371094,-19.734375,8.199219
86.223434,90.53181,-466.81512000000004,8.371094,-19.734375,8.199219
91.87468,79.8448,-465.9199,8.371094,-19.734375,8.199219
91.87468,79.8448,-465.9199,8.371094,-19.734375,8.199219
96.462814,68.65422,-465.5282,8.371094,-19.734375,8.199219
96.462814,68.65422,-465.5282,0.40234375,-19.851562,4.1757812
99.98785,56.624343999999994,-463.68175999999994,0.40234375,-19.851562,4.1757812
103.121216,44.594467,-460.26865,0.40234375,-19.851562,4.1757812
103.121216,44.594467,-460.26865,0.40234375,-19.851562,4.1757812
106.870056,32.956264000000004,-456.0162,0.40234375,-19.851562,4.1757812
106.870056,32.956264000000004,-456.0162,0.40234375,-19.851562,4.1757812
109.77961,20.478765,-450.53284,0.40234375,-19.851562,4.1757812
109.77961,20.478765,-450.53284,0.40234375,-19.851562,4.1757812
112.80106,6.5464907,-444.9935,0.40234375,-19.851562,4.1757812
112.80106,6.5464907,-444.9935,-3.3125,-21.265625,2.1835937999999997
115.934425,-1.6785873,-437.38388,-3.3125,-21.265625,2.1835937999999997
115.934425,-1.6785873,-437.38388,-3.3125,-21.265625,2.1835937999999997
125.05475600000001,-9.176277,-419.92657,-3.3125,-21.265625,2.1835937999999997
125.05475600000001,-9.176277,-419.92657,-3.3125,-21.265625,2.1835937999999997
130.87386,-12.925122,-408.9598,-3.3125,-21.265625,2.1835937999999997
130.87386,-12.925122,-408.9598,-3.3125,-21.265625,2.1835937999999997
134.7346,-18.688272,-395.81088,-3.3125,-21.265625,2.1835937999999997
133.39174,-30.886004999999997,-380.9274,-3.3125,-21.265625,2.1835937999999997
133.39174,-30.886004999999997,-380.9274,-3.3125,-21.265625,2.1835937999999997
127.46073,-45.265903,-362.5189,-3.3125,-21.265625,2.1835937999999997
127.46073,-45.265903,-362.5189,-7.1445312,-20.078125,0.8828125
125.61428000000001,-48.84689,-350.32117,-7.1445312,-20.078125,0.8828125
118.676125,-52.371925,-344.2223,-7.1445312,-20.078125,0.8828125
118.676125,-52.371925,-344.2223,-7.1445312,-20.078125,0.8828125
108.21293,-53.043358,-338.12344,-7.1445312,-20.078125,0.8828125
108.21293,-53.043358,-338.12344,-7.1445312,-20.078125,0.8828125
101.946205,-45.43376,-333.81506,-7.1445312,-20.078125,0.8828125
101.946205,-45.43376,-333.81506,-7.1445312,-20.078125,0.8828125
90.4199,-40.509907,-322.90424,-7.1445312,-20.078125,0.8828125
81.579346,-30.102665000000002,-311.15414,-7.1445312,-20.078125,0.8828125
81.579346,-30.102665000000002,-311.15414,-7.1445312,-20.078125,0.8828125
75.81619,-14.379898,-300.46713,-7.1445312,-20.078125,0.8828125
75.81619,-14.379898,-300.46713,-7.8710938,-17.402344,0.3828125
69.94114,-2.8535984,-284.07294,-7.8710938,-17.402344,0.3828125
64.28989399999999,7.4976897,-263.4263,-7.8710938,-17.402344,0.3828125
64.28989399999999,7.4976897,-263.4263,-7.8710938,-17.402344,0.3828125
64.5137,23.108551000000002,-244.73802,-7.8710938,-17.402344,0.3828125
64.5137,23.108551000000002,-244.73802,-7.8710938,-17.402344,0.3828125
66.3042,29.263371999999997,-227.56049,-7.8710938,-17.402344,0.3828125
63.170834,27.696690000000004,-205.01146,-7.8710938,-17.402344,0.3828125
63.170834,27.696690000000004,-205.01146,-11.933594,-12.6875,4.7148438
58.75055699999999,28.032408,-181.95886000000002,-11.933594,-12.6875,4.7148438
58.75055699999999,28.032408,-181.95886000000002,-11.933594,-12.6875,4.7148438
48.175457,24.843092000000002,-161.03247,-11.933594,-12.6875,4.7148438
35.41819,20.143047,-141.72871,-11.933594,-12.6875,4.7148438
35.41819,20.143047,-141.72871,-11.933594,-12.6875,4.7148438
27.808596,16.72992,-122.36901,-11.933594,-12.6875,4.7148438
27.808596,16.72992,-122.36901,-11.933594,-12.6875,4.7148438
19.751376999999998,15.163239,-108.71651000000001,-11.933594,-12.6875,4.7148438
8.392937,13.148933,-99.092606,-11.933594,-12.6875,4.7148438
8.392937,13.148933,-99.092606,-11.933594,-12.6875,4.7148438
8.672701,14.603709,-80.23647,-11.933594,-12.6875,4.7148438
8.672701,14.603709,-80.23647,-12.894531,-2.84375,5.8632812
7.4976897,19.079943,-58.526745,-12.894531,-2.84375,5.8632812
-4.0845623,22.772835,-39.61466,-12.894531,-2.84375,5.8632812
-4.0845623,22.772835,-39.61466,-12.894531,-2.84375,5.8632812
-15.834674,26.353820000000002,-19.975189999999998,-12.894531,-2.84375,5.8632812
-15.834674,26.353820000000002,-19.975189999999998,-12.894531,-2.84375,5.8632812
-20.254953,28.032408,-0.50357616,-12.894531,-2.84375,5.8632812
-33.515793,29.319323999999998,9.735806,-12.894531,-2.84375,5.8632812
-33.515793,29.319323999999998,9.735806,-12.894531,-2.84375,5.8632812
-39.726566,33.795559999999995,15.275145000000002,-12.894531,-2.84375,5.8632812
-39.726566,33.795559999999995,15.275145000000002,-11.019531,7.3867188,8.238281
-42.188496,31.893158000000003,25.738338,-11.019531,7.3867188,8.238281
-53.155266000000005,26.857397,36.53725,-11.019531,7.3867188,8.238281
-53.155266000000005,26.857397,36.53725,-11.019531,7.3867188,8.238281
-62.331543,20.199001000000003,45.54567,-11.019531,7.3867188,8.238281
-62.331543,20.199001000000003,45.54567,-11.019531,7.3867188,8.238281
-69.82923000000001,19.863283,54.106464,-11.019531,7.3867188,8.238281
-73.01855,21.653776,63.002975,-11.019531,7.3867188,8.238281
-73.01855,21.653776,63.002975,-11.019531,7.3867188,8.238281
-77.159065,16.72992,80.23647,-11.019531,7.3867188,8.238281
-77.159065,16.72992,80.23647,-10.246094,4.6640625,11.609375
-80.18052,12.197734,97.80569,-10.246094,4.6640625,11.609375
-80.01266,11.246535,108.66055,-10.246094,4.6640625,11.609375
-80.01266,11.246535,108.66055,-10.246094,4.6640625,11.609375
-80.74005,10.407241,122.20116000000002,-10.246094,4.6640625,11.609375
-80.74005,10.407241,122.20116000000002,-10.246094,4.6640625,11.609375
-81.85911,7.1060195,134.11913,-10.246094,4.6640625,11.609375
-80.124565,-0.16785873,143.1835,-10.246094,4.6640625,11.609375
-80.124565,-0.16785873,143.1835,-10.246094,4.6640625,11.609375
-81.24361999999999,-8.225078,155.04551999999998,-10.246094,4.6640625,11.609375
-81.24361999999999,-8.225078,155.04551999999998,-10.246094,4.6640625,11.609375
-84.09722,-13.820369,169.48137,-10.246094,4.6640625,11.609375
-84.09722,-13.820369,169.48137,-11.550781,1.7539061999999999,9.15625
-85.38414,-19.023989,184.19698,-11.550781,1.7539061999999999,9.15625
-85.38414,-19.023989,184.19698,-11.550781,1.7539061999999999,9.15625
-85.38414,-19.023989,184.19698,-11.550781,1.7539061999999999,9.15625
-80.57219,-26.521679,209.87936000000002,-11.550781,1.7539061999999999,9.15625
-75.704285,-27.08121,223.81165,-11.550781,1.7539061999999999,9.15625
-75.704285,-27.08121,223.81165,-11.550781,1.7539061999999999,9.15625
-70.10899,-25.738338,237.57605,-11.550781,1.7539061999999999,9.15625
-70.10899,-25.738338,237.57605,-11.550781,1.7539061999999999,9.15625
-64.45775,-23.891893,252.57144,-11.550781,1.7539061999999999,9.15625
-57.855309999999996,-22.045446,269.80492999999996,-11.363281,-2.6914062000000003,9.042969
-57.855309999999996,-22.045446,269.80492999999996,-11.363281,-2.6914062000000003,9.042969
-51.420722999999995,-22.772835,286.8146,-11.363281,-2.6914062000000003,9.042969
-51.420722999999995,-22.772835,286.8146,-11.363281,-2.6914062000000003,9.042969
-46.16115,-24.115704,297.1659,-11.363281,-2.6914062000000003,9.042969
-39.726566,-24.675234,307.29337000000004,-11.363281,-2.6914062000000003,9.042969
-39.726566,-24.675234,307.29337000000004,-11.363281,-2.6914062000000003,9.042969
-32.564594,-24.115704,316.4137,-11.363281,-2.6914062000000003,9.042969
-32.564594,-24.115704,316.4137,-11.363281,-2.6914062000000003,9.042969
-23.83594,-24.395468,322.4566,-11.363281,-2.6914062000000003,9.042969
-23.83594,-24.395468,322.4566,-11.363281,-2.6914062000000003,9.042969
-16.72992,-22.381165,329.7305,-9.671875,-5.2578125,6.78125
-10.5751,-20.422812,332.75195,-9.671875,-5.2578125,6.78125
-10.5751,-20.422812,332.75195,-9.671875,-5.2578125,6.78125
-7.4976897,-18.016835999999998,338.34726,-9.671875,-5.2578125,6.78125
-7.4976897,-18.016835999999998,338.34726,-9.671875,-5.2578125,6.78125
-4.1964684000000005,-18.240648,345.84494,-9.671875,-5.2578125,6.78125
0.05595291,-19.583519,356.8117,-9.671875,-5.2578125,6.78125
0.05595291,-19.583519,356.8117,-9.671875,-5.2578125,6.78125
6.266726,-13.932275,359.6653,-9.671875,-5.2578125,6.78125
6.266726,-13.932275,359.6653,-9.671875,-5.2578125,6.78125
10.295336,-7.721501400000001,360.7284,-9.671875,-5.2578125,6.78125
14.435851000000001,-5.427432,367.10706,-9.671875,-5.2578125,6.78125
14.435851000000001,-5.427432,367.10706,-6.0703125,-5.4101562,5.8242188
19.135895,-2.2381165000000003,373.70947,-6.0703125,-5.4101562,5.8242188
19.135895,-2.2381165000000003,373.70947,-6.0703125,-5.4101562,5.8242188
22.213305,4.1964684000000005,375.61188,-6.0703125,-5.4101562,5.8242188
25.458574,7.889360400000001,376.11545,-6.0703125,-5.4101562,5.8242188
25.458574,7.889360400000001,376.11545,-6.0703125,-5.4101562,5.8242188
25.79429,6.938161,380.14407,-6.0703125,-5.4101562,5.8242188
25.79429,6.938161,380.14407,-6.0703125,-5.4101562,5.8242188
27.360972999999998,11.022723,384.39648,-6.0703125,-5.4101562,5.8242188
