timestamp,chan0_raw,chan1_raw,chan0_hp,chan1_hp,quat_x,quat_y,quat_z,quat_w,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,label,rep,trial
1517013.6369999999,12571995,12429744,-4850,9621,0.33062744,-0.5498046999999999,-0.73809814,0.2088623,29.207418,104.24027,-243.0035,-11.222064951391696,16.40964413201046,3.416937387590294,0,1,1
1517016.7340000002,12572296,12447726,-3071,20327,0.33258057,-0.5462036,-0.7427368000000001,0.19866943,32.28483,113.24869,-247.98328999999998,-11.203457259143944,16.41585678743309,3.41157071170372,0,1,1
1517019.631,12563149,12438071,-6070,-11192,0.33258057,-0.5462036,-0.7427368000000001,0.19866943,32.28483,113.24869,-247.98328999999998,-11.203457259143944,16.41585678743309,3.41157071170372,0,1,1
1517022.695,12563866,12430520,5179,-17923,0.33428955,-0.54241943,-0.7474365,0.18823242,36.761063,120.242805,-250.66904,-11.18495042145069,16.422678577463188,3.405625575809421,0,1,1
1517025.631,12601563,12509913,43470,48289,0.33581543,-0.5383911,-0.75219727,0.17773438,41.181343,124.94285,-251.73215,-11.166651317372283,16.43005047428444,3.3989967367558576,0,1,1
1517028.655,12549390,12428940,-28354,-74983,0.33581543,-0.5383911,-0.75219727,0.17773438,41.181343,124.94285,-251.73215,-11.166651317372283,16.43005047428444,3.3989967367558576,0,1,1
1517031.6230000001,12542278,12415814,-10097,-68657,0.33709717,-0.5342406999999999,-0.75701904,0.16711426,44.81828,128.57979,-252.73928999999998,-11.14864952644453,16.437846748088855,3.3917926247406296,0,1,1
1517034.625,12544555,12460075,3414,4194,0.33709717,-0.5342406999999999,-0.75701904,0.16711426,44.81828,128.57979,-252.73928999999998,-11.14864952644453,16.437846748088855,3.3917926247406296,0,1,1
1517037.621,12542936,12461785,4455,4807,0.33813477,-0.5299071999999999,-0.7618408,0.15643310000000002,47.11235,134.51079,-252.57144,-11.131049324647407,16.446174209074705,3.3840140439745428,0,1,1
1517040.6230000001,12542116,12479671,9549,15292,0.33880615,-0.52557373,-0.76672363,0.14556885,48.734984999999995,142.06444,-251.34047,-11.113941964543972,16.454796160546664,3.375711938053236,0,1,1
1517043.629,12541428,12473475,6305,-3216,0.33880615,-0.52557373,-0.76672363,0.14556885,48.734984999999995,142.06444,-251.34047,-7.973316964543971,16.958702160546665,2.649149438053236,0,1,1
1517046.739,12530995,12517462,-3547,40459,0.33929443,-0.5209961,-0.77160645,0.13464355,51.868347,146.59662,-250.89285,-7.956537987606162,16.967905484529457,2.6402397472060297,0,1,1
1517049.628,12518440,12479085,-10951,-25354,0.33929443,-0.5209961,-0.77160645,0.13464355,51.868347,146.59662,-250.89285,-7.956537987606162,16.967905484529457,2.6402397472060297,0,1,1
1517052.783,12549906,12498745,21232,-3856,0.33966064,-0.51623535,-0.7764281999999999,0.12371826,56.232673999999996,146.93233999999998,-251.45237999999998,-7.9401352798528855,16.977597186103687,2.6309088293421645,0,1,1
1517055.6130000001,12546372,12524795,9797,7144,0.33996582,-0.51123047,-0.78125,0.11279297,60.876766,147.32399999999998,-251.1726,-7.9239738123815915,16.98779188155243,2.6210470356432722,0,1,1
1517058.614,12532229,12535106,-7525,2980,0.33996582,-0.51123047,-0.78125,0.11279297,60.876766,147.32399999999998,-251.1726,-7.9239738123815915,16.98779188155243,2.6210470356432722,0,1,1
1517061.665,12499475,12500873,-36434,-36155,0.34008790000000005,-0.5061035,-0.7860718000000001,0.10192871,63.954174,149.56213,-250.61307999999997,-7.908349938340529,16.998284179670183,2.610689695761156,0,1,1
1517064.601,12512854,12526215,-3037,-1073,0.34008790000000005,-0.5061035,-0.7860718000000001,0.10192871,63.954174,149.56213,-250.61307999999997,-7.908349938340529,16.998284179670183,2.610689695761156,0,1,1
1517067.631,12528489,12531512,15534,2032,0.34014893,-0.5007324000000001,-0.7907715,0.09106445,66.80778000000001,149.61809,-251.22856000000002,-7.893081682007369,17.009400227449724,2.6000094317238527,0,1,1
1517070.5969999998,12496428,12538811,-20412,6581,0.340271,-0.49505615,-0.7954711999999999,0.08026123,72.347115,147.32399999999998,-252.73928999999998,-7.877960069645728,17.02105404259758,2.5888361500232695,0,1,1
1517073.622,12516213,12512372,6476,-20125,0.340271,-0.49505615,-0.7954711999999999,0.08026123,72.347115,147.32399999999998,-252.73928999999998,-5.1592098696457285,17.82183504259758,1.97555485002327,0,1,1
1517076.593,12551952,12523420,37385,-984,0.3404541,-0.48919678,-0.7999878,0.06976318,75.81619,140.05014,-249.82974,-5.144631393117161,17.833856767081357,1.9642813023366263,0,1,1
1517079.6,12500461,12583303,-32085,38045,0.3404541,-0.48919678,-0.7999878,0.06976318,75.81619,140.05014,-249.82974,-5.144631393117161,17.833856767081357,1.9642813023366263,0,1,1
1517082.592,12492524,12509871,-13636,-50214,0.34088135,-0.4833374,-0.8041991999999999,0.059570312,75.36856999999999,131.09767,-245.63327,-5.130405901508698,17.846050082430878,1.9534363616641657,0,1,1
1517085.596,12493165,12533065,-4960,-8864,0.34124756,-0.477417,-0.80822754,0.04949951,74.92094399999999,127.46073,-243.05943,-5.116746263231735,17.85855569105425,1.9426011311902622,0,1,1
1517088.5980000002,12484970,12539511,-470,6695,0.34124756,-0.477417,-0.80822754,0.04949951,74.92094399999999,127.46073,-243.05943,-5.116746263231735,17.85855569105425,1.9426011311902622,0,1,1
1517091.5990000002,12531390,12566760,41657,33541,0.34161377,-0.4713745,-0.8121338,0.03955078,76.879295,126.22977,-241.38086,-5.103508079969368,17.87140149005932,1.9316745138028146,0,1,1
1517094.657,12497859,12605563,-13662,26611,0.34161377,-0.4713745,-0.8121338,0.03955078,76.879295,126.22977,-241.38086,-5.103508079969368,17.87140149005932,1.9316745138028146,0,1,1
1517097.586,12490377,12500660,-122,-78417,0.34197998,-0.46514893,-0.815979,0.029785156,81.35553,123.93569,-238.75107000000003,-5.090705902685726,17.884586628388707,1.9205111498420013,0,1,1
1517100.646,12499686,12549622,11382,8040,0.34197998,-0.46514893,-0.815979,0.029785156,81.35553,123.93569,-238.75107000000003,-5.090705902685726,17.884586628388707,1.9205111498420013,0,1,1
1517103.583,12488816,12576146,-3362,26188,0.3423462,-0.45886229999999995,-0.81970215,0.020507812,84.54484599999999,116.94158,-232.48434,-5.078670491195915,17.897759629255084,1.9093295459480804,0,1,1
1517106.6930000002,12490246,12573821,-4783,14262,0.34295654,-0.45257568,-0.8230591,0.01159668,84.20913,105.91886000000001,-225.09856000000002,-5.067043548370457,17.91111462177805,1.8987893693764017,0,1,1
1517109.571,12492526,12570228,-6865,-7992,0.34295654,-0.45257568,-0.8230591,0.01159668,84.20913,105.91886000000001,-225.09856000000002,-2.0045435483704566,16.60642762177805,1.6683206693764014,0,1,1
1517112.57,12447840,12546756,-42499,-23665,0.34375,-0.44628906,-0.8262328999999999,0.003112793,84.04127,96.01519,-220.23065,-1.9933370921738889,16.61975754624835,1.658104993053013,0,1,1
1517115.5680000002,12504866,12563356,32881,10810,0.34375,-0.44628906,-0.8262328999999999,0.003112793,84.04127,96.01519,-220.23065,-1.9933370921738889,16.61975754624835,1.658104993053013,0,1,1
1517118.56,12478908,12578935,-5940,21048,-0.34466553,0.4399414000000001,0.82928467,0.0052490233999999995,86.11153,91.93063000000001,-218.71992000000003,-1.9823235939806918,16.63331999742761,1.6480396468604783,0,1,1
1517121.565,12505167,12565537,20489,54,-0.34558105,0.43347168,0.83221436,0.0134887695,87.73416,89.97228,-217.2092,-1.971704776139648,16.647215212755388,1.637998771588291,0,1,1
1517124.591,12476473,12575736,-16785,3063,-0.34558105,0.43347168,0.83221436,0.0134887695,87.73416,89.97228,-217.2092,-1.971704776139648,16.647215212755388,1.637998771588291,0,1,1
1517127.5659999999,12477509,12574287,-10119,256,-0.34655762,0.427063,0.83496094,0.021484375,87.51035,85.328186,-214.41154,-1.961519284400024,16.661104299895936,1.6283011402542402,0,1,1
1517130.576,12476947,12571032,-6197,-9268,-0.34655762,0.427063,0.83496094,0.021484375,87.51035,85.328186,-214.41154,-1.961519284400024,16.661104299895936,1.6283011402542402,0,1,1
1517133.563,12484858,12590309,2100,13258,-0.34759520000000005,0.42059326,0.8375244000000001,0.02935791,86.89487,80.57219,-211.78177000000002,-1.9516593992068665,16.675270101744974,1.6188496059455395,0,1,1
1517136.564,12468174,12595449,-10349,11854,-0.34869385,0.41418457,0.8399658000000001,0.037109375,86.615105,77.99835999999999,-209.76746,-1.942071721604652,16.689452874304276,1.6096541081713767,0,1,1
1517139.675,12495853,12580608,25268,-7739,-0.34869385,0.41418457,0.8399658000000001,0.037109375,86.615105,77.99835999999999,-209.76746,-1.942071721604652,13.892577874304276,1.1526228081713765,0,1,1
1517142.551,12483143,12558950,4753,-20252,-0.3496704,0.40777588,0.8423461999999999,0.04473877,85.99962,76.879295,-207.08173,-1.9330199520013047,13.906810721263504,1.1434080787503818,0,1,1
1517145.591,12461147,12557690,-18982,-9905,-0.3496704,0.40777588,0.8423461999999999,0.04473877,85.99962,76.879295,-207.08173,-1.9330199520013047,13.906810721263504,1.1434080787503818,0,1,1
1517148.5590000001,12491946,12566672,12556,1055,-0.35064697,0.40130615,0.84454346,0.05230713,85.38414,76.26382,-203.83646000000002,-1.924338243519668,13.921341704407235,1.1344164319203949,0,1,1
1517151.5480000002,12474313,12586186,-13791,27480,-0.35144043,0.39501953,0.8467406999999999,0.059753417999999996,84.32104,78.725746,-200.19951,-1.9162284343984908,13.935541307140037,1.1254167209208332,0,1,1
1517154.549,12495214,12580730,5828,13789,-0.35144043,0.39501953,0.8467406999999999,0.059753417999999996,84.32104,78.725746,-200.19951,-1.9162284343984908,13.935541307140037,1.1254167209208332,0,1,1
1517157.553,12494159,12576581,1092,2187,-0.35192870000000004,0.38867188,0.84887695,0.06713867,83.59365,82.41863000000001,-197.56972,-1.9089156508738705,13.949886849615327,1.1162261629357533,0,1,1
1517160.552,12491450,12583186,-4259,2632,-0.35192870000000004,0.38867188,0.84887695,0.06713867,83.59365,82.41863000000001,-197.56972,-1.9089156508738705,13.949886849615327,1.1162261629357533,0,1,1
1517163.542,12472470,12573390,-20994,-5914,-0.35229492,0.38226318,0.8510131999999999,0.07446289,85.10438,85.38414,-194.26851000000002,-1.9020497033273314,13.964343771643085,1.1068748608801269,0,1,1
1517166.5380000002,12495379,12603997,515,26117,-0.35253906,0.37591553,0.8531494000000001,0.08160400400000001,86.27939,85.94367,-189.84822,-1.8957044001413075,13.978612979984428,1.0974793623316725,0,1,1
1517169.543,12490110,12599645,-9166,3299,-0.35253906,0.37591553,0.8531494000000001,0.08160400400000001,86.27939,85.94367,-189.84822,-1.9699231001413078,12.795018979984428,0.48419816233167245,0,1,1
1517172.696,12503636,12582137,6373,-24181,-0.35266113,0.36950684,0.8551636,0.08850098,86.5032,85.552,-185.53986,-1.9642431420648576,12.809350112187767,0.4748929711937421,0,1,1
1517175.5359999998,12474976,12534275,-18714,-51284,-0.35266113,0.36950684,0.8551636,0.08850098,86.5032,85.552,-185.53986,-1.9642431420648576,12.809350112187767,0.4748929711937421,0,1,1
1517178.6,12479177,12553983,6758,-3209,-0.3527832,0.36322020000000005,0.85705566,0.09527588,85.831764,83.25793,-180.61599999999999,-1.958890574996624,12.823529603185769,0.46588800224247007,0,1,1
1517181.545,12502658,12558210,36800,8053,-0.3529663,0.35705566,0.8588867,0.101745605,85.10438,78.557884,-175.69214,-1.9538386904728315,12.837390824408779,0.4571604217000196,0,1,1
1517184.5669999998,12480295,12578032,-1793,29255,-0.3529663,0.35705566,0.8588867,0.101745605,85.10438,78.557884,-175.69214,-1.9538386904728315,12.837390824408779,0.4571604217000196,0,1,1
1517187.533,12471788,12570984,-5458,14795,-0.3531494,0.35095215,0.86053467,0.10797119,84.65675,74.92094399999999,-170.48851000000002,-1.949232452683487,12.851152936759492,0.4488292141679576,0,1,1
1517190.5359999998,12482069,12574133,8487,15206,-0.3531494,0.35095215,0.86053467,0.10797119,84.65675,74.92094399999999,-170.48851000000002,-1.949232452683487,12.851152936759492,0.4488292141679576,0,1,1
1517193.5380000002,12481997,12574279,6549,8598,-0.35333252,0.34484863,0.8621216,0.11395264,84.88056,72.06734499999999,-165.67656000000002,-1.9449884814733696,12.864829441596891,0.44065058995289763,0,1,1
1517196.5280000002,12488757,12568358,4358,-1251,-0.35357666,0.3388672,0.86364746,0.11968994,85.10438,68.76613,-160.24913,-1.9409633416794967,12.878221545326978,0.43275981683094034,0,1,1
1517199.525,12498461,12579556,2631,7497,-0.35357666,0.3388672,0.86364746,0.11968994,85.10438,68.76613,-160.24913,-1.9409633416794967,12.878221545326978,0.43275981683094034,0,1,1
1517202.5359999998,12461645,12554656,-34815,-20168,-0.3538208,0.33282470000000003,0.8651123,0.12518310000000002,85.88772,65.63277,-155.661,-1.9372949924431802,12.89162928574934,0.42499633930583003,0,1,1
1517205.531,12487324,12578157,2784,13893,-0.3538208,0.33282470000000003,0.8651123,0.12518310000000002,85.88772,65.63277,-155.661,-0.67557629244318,10.27834828574934,0.84687133930583,0,1,1
1517208.52,12493395,12588577,-2621,11876,-0.35412598,0.3269043,0.8664550999999999,0.13049316,86.615105,62.4994,-152.86334,-0.672107726923828,10.291551240442734,0.8394987259466549,0,1,1
1517211.5690000001,12508108,12567213,10763,-16499,-0.35455322,0.32092285,0.8677368000000001,0.13574219,86.78296999999999,59.198177,-151.07286000000002,-0.6686505059349249,10.304927527296943,0.8323063652442546,0,1,1
1517214.53,12482924,12556090,-14364,-24954,-0.35455322,0.32092285,0.8677368000000001,0.13574219,86.78296999999999,59.198177,-151.07286000000002,-0.6686505059349249,10.304927527296943,0.8323063652442546,0,1,1
1517217.5869999998,12493986,12577063,-10156,-135,-0.35498047,0.31506348,0.8688965,0.14080810000000002,86.05556999999999,56.232673999999996,-148.89068999999998,-0.6654842441009139,10.318078140935974,0.8254680817732714,0,1,1
1517220.519,12498961,12558854,-3208,-7781,-0.35498047,0.31506348,0.8688965,0.14080810000000002,86.05556999999999,56.232673999999996,-148.89068999999998,-0.6654842441009139,10.318078140935974,0.8254680817732714,0,1,1
1517223.551,12516285,12577502,9819,15842,-0.35546875,0.30932617,0.8699341,0.14575195,83.87340999999999,53.155266000000005,-146.20496,-0.6624552408541869,10.331058760342332,0.8190117424018188,0,1,1
1517226.523,12532498,12592821,17146,26699,-0.3560791,0.30364990000000003,0.8708495999999999,0.15051270000000003,82.30673,48.399265,-142.90373,-0.65950478378582,10.34394706559906,0.8129624885453701,0,1,1
1517229.529,12500378,12593090,-25434,6063,-0.3560791,0.30364990000000003,0.8708495999999999,0.15051270000000003,82.30673,48.399265,-142.90373,-0.65950478378582,10.34394706559906,0.8129624885453701,0,1,1
1517232.514,12512212,12526827,-6938,-52001,-0.3560791,0.30364990000000003,0.8708495999999999,0.15051270000000003,82.30673,48.399265,-142.90373,-0.6946609837858201,8.32441606559906,0.3910874885453701,0,1,1
1517235.5159999998,12468754,12497362,-37121,-34383,-0.3567505,0.29815674,0.8717040999999999,0.15515137,81.13172,44.37066,-139.71442,-0.6917693995744325,8.336985752245102,0.38535337528799096,0,1,1
1517238.5180000002,12484730,12510838,-1639,-2244,-0.35736084,0.29272459999999995,0.8724365,0.1595459,80.124565,42.971835999999996,-134.56673999999998,-0.6892946995084,8.349357662709311,0.3799191206716057,0,1,1
1517241.507,12516951,12542332,41639,40110,-0.35784912,0.28741455,0.87323,0.16387939999999998,78.05430600000001,44.594467,-130.31433,-0.68707817787426,8.361424183159256,0.3744010255921171,0,1,1
1517244.504,12481664,12541426,-8954,20235,-0.35784912,0.28741455,0.87323,0.16387939999999998,78.05430600000001,44.594467,-130.31433,-0.68707817787426,8.361424183159256,0.3744010255921171,0,1,1
1517247.507,12513424,12561808,9984,30391,-0.35821533,0.28222656,0.8739624,0.16809082,75.14475999999999,47.224255,-127.62858600000001,-0.6852371531604576,8.373208613669853,0.3690302534344101,0,1,1
1517250.515,12508305,12561254,-542,12331,-0.35821533,0.28222656,0.8739624,0.16809082,75.14475999999999,47.224255,-127.62858600000001,-0.6852371531604576,8.373208613669853,0.3690302534344101,0,1,1
1517253.501,12522142,12565780,5767,6681,-0.35845947,0.27722168,0.8746338,0.17230225,72.1233,46.88854,-124.32736000000001,-0.6836766247902679,8.384685843588047,0.36379770203720085,0,1,1
1517256.5669999998,12521207,12542875,-3177,-23645,-0.35870359999999996,0.27233887,0.8753052,0.1763916,69.43755999999999,45.265903,-120.91423999999999,-0.682223169279576,8.395879345713272,0.35868854306823683,0,1,1
1517259.51,12524353,12550999,-2864,-10920,-0.35870359999999996,0.27233887,0.8753052,0.1763916,69.43755999999999,45.265903,-120.91423999999999,-0.682223169279576,8.395879345713272,0.35868854306823683,0,1,1
1517262.592,12526204,12543856,-4866,-16816,-0.35870359999999996,0.27233887,0.8753052,0.1763916,69.43755999999999,45.265903,-120.91423999999999,-0.799410669279576,6.325566545713272,-0.37178020693176317,0,1,1
1517265.501,12522198,12565628,-10316,8365,-0.35888672,0.26757812,0.8758545,0.18029785,67.19945,44.25875,-117.61301399999999,-0.798284883109436,6.3364752070120245,-0.3765744417897797,0,1,1
1517268.501,12569672,12600004,29034,18606,-0.35888672,0.26757812,0.8758545,0.18029785,67.19945,44.25875,-117.61301399999999,-0.798284883109436,6.3364752070120245,-0.3765744417897797,0,1,1
1517271.506,12491024,12533025,-58449,-61890,-0.35900879999999996,0.2584839,0.8768921000000001,0.18798828,61.995823,46.273056,-111.06653,-0.796629651361656,6.357435113859348,-0.3859218534231186,0,1,1
1517274.503,12522568,12520949,3026,-19285,-0.35900879999999996,0.2584839,0.8768921000000001,0.18798828,61.995823,46.273056,-111.06653,-0.796629651361656,6.357435113859348,-0.3859218534231186,0,1,1
1517277.494,12529019,12546042,10584,22171,-0.35894775,0.2541504,0.8774414,0.19165039,59.869614,45.713528000000004,-106.870056,-0.7961102208689879,6.367361986981125,-0.39054111937088964,0,1,1
1517280.497,12542497,12549401,22272,18606,-0.35894775,0.2541504,0.8774414,0.19165039,59.869614,45.713528000000004,-106.870056,-0.7961102208689879,6.367361986981125,-0.39054111937088964,0,1,1
1517283.554,12528255,12534626,2805,9119,-0.35900879999999996,0.25,0.87786865,0.19512939999999998,57.967213,41.40515,-102.337875,-0.7955476588117601,6.37695321847744,-0.39468528091974253,0,1,1
1517286.496,12535683,12521790,8447,-3093,-0.35900879999999996,0.25,0.87786865,0.19512939999999998,57.967213,41.40515,-102.337875,-0.7955476588117601,6.37695321847744,-0.39468528091974253,0,1,1
1517289.491,12531869,12538552,-159,16314,-0.35913086,0.24597168,0.8781738000000001,0.19836426,57.183871999999994,36.481297,-98.029495,-0.7950948953847503,6.386246884738159,-0.3984043106854258,0,1,1
1517292.4919999999,12541476,12526401,5761,1168,-0.35931396,0.24206543,0.8784790000000001,0.20141602,55.673145,34.07532,-93.1616,-0.7946262524859427,6.395225581745339,-0.40193532230167417,0,1,1
1517295.5590000001,12546875,12537460,7760,12633,-0.35931396,0.24206543,0.8784790000000001,0.20141602,55.673145,34.07532,-93.1616,-0.7946262524859427,6.395225581745339,-0.40193532230167417,0,1,1
1517298.515,12568157,12569959,24465,38779,-0.35943604,0.23834229,0.8787841999999999,0.20434570000000002,54.106464,32.844357,-89.63656,-0.794295630095558,6.403776741110421,-0.40536127122480414,0,1,1
1517301.519,12544175,12543027,-13902,-14209,-0.35943604,0.23834229,0.8787841999999999,0.20434570000000002,54.106464,32.844357,-89.63656,1.315079369904442,4.25143304111042,0.3993262787751958,0,1,1
1517304.491,12522443,12474807,-21690,-82035,-0.3595581,0.23468018,0.87908936,0.20715332,52.31597,33.01222,-85.831764,1.3153344568740273,4.259795109814014,0.39599001330821026,0,1,1
1517307.489,12560491,12504813,15454,-5359,-0.3595581,0.23120117,0.87939453,0.20983887,50.469524,33.515793,-82.362686,1.3153543372253418,4.2677019423514935,0.39271271752818104,0,1,1
1517310.53,12535974,12489582,-15860,-10808,-0.3595581,0.23120117,0.87939453,0.20983887,50.469524,33.515793,-82.362686,1.3153543372253418,4.2677019423514935,0.39271271752818104,0,1,1
1517313.4819999998,12578593,12516522,42031,22010,-0.35943604,0.22772217,0.8796997,0.21246338,48.958797,34.46699,-79.341225,1.3150942969926454,4.275517242639732,0.38938320353927613,0,1,1
1517316.486,12553079,12494057,-5075,-4557,-0.35925293,0.22442627,0.8800049000000001,0.21508789,46.32901,36.089626,-77.21500999999999,1.3147689232284547,4.282986974802589,0.3861021939310355,0,1,1
1517319.4819999998,12573002,12497621,11479,11475,-0.35925293,0.22442627,0.8800049000000001,0.21508789,46.32901,36.089626,-77.21500999999999,1.3147689232284547,4.282986974802589,0.3861021939310355,0,1,1
1517322.4740000002,12571036,12518999,2363,25444,-0.35894775,0.22119139999999998,0.88031006,0.21759033,44.42661,38.4956,-74.75309,1.3141663501170542,4.290210589539547,0.3828215692173099,0,1,1
1517325.481,12562665,12498100,571,-4132,-0.35894775,0.22119139999999998,0.88031006,0.21759033,44.42661,38.4956,-74.75309,1.3141663501170542,4.290210589539547,0.3828215692173099,0,1,1
1517328.483,12569427,12512052,12182,14754,-0.35845947,0.21813965,0.88067627,0.22009277,41.069435,40.17419,-71.33995999999999,1.3133329176022148,4.297005348767852,0.3793903785874174,0,1,1
1517331.535,12570655,12523761,1034,9801,-0.35845947,0.21813965,0.88067627,0.22009277,41.069435,40.17419,-71.33995999999999,1.3133329176022148,4.297005348767852,0.3793903785874174,0,1,1
1517334.5269999998,12517316,12521005,-49431,-397,-0.35791016,0.21520996,0.88098145,0.22247314,37.600357,40.453953000000006,-67.87088,1.3123187945740127,4.30349632903572,0.37613619624886485,0,1,1
1517337.471,12583866,12491204,35937,-10827,-0.35791016,0.21520996,0.88098145,0.22247314,37.600357,40.453953000000006,-67.87088,1.808412494574013,2.737090029035721,-0.35042635375113507,0,1,1
1517340.509,12557173,12496769,-2730,1830,-0.35723877,0.21252441,0.88134766,0.22473145,33.963417,40.845622999999996,-62.66726,1.8072561456409455,2.742980990663872,-0.35371050876961707,0,1,1
1517343.531,12563445,12482332,1488,-19227,-0.35650635,0.21008301,0.88171387,0.22686768,30.38243,41.069435,-57.016014,1.8060264772483827,2.748324529522839,-0.35687539409797664,0,1,1
1517346.509,12592443,12509719,33410,15789,-0.35650635,0.21008301,0.88171387,0.22686768,30.38243,41.069435,-57.016014,1.8060264772483827,2.748324529522839,-0.35687539409797664,0,1,1
1517349.4719999998,12567560,12498353,-10436,-1077,-0.35565186,0.20788574,0.8820800999999999,0.22875977,26.074057,40.901577,-51.14096,1.8045698446053318,2.7530051267317965,-0.3599103587696555,0,1,1
1517352.471,12567883,12481852,-3556,-20396,-0.3548584,0.20593262,0.88238525,0.23059082,22.045446,37.432495,-46.664726,1.803247179418297,2.757261566116066,-0.3626618776552105,0,1,1
1517355.465,12572094,12509415,1153,20962,-0.3548584,0.20593262,0.88238525,0.23059082,22.045446,37.432495,-46.664726,1.803247179418297,2.757261566116066,-0.3626618776552105,0,1,1
1517358.461,12570176,12517894,-1874,15745,-0.354187,0.20428467,0.88256836,0.23217773,18.46446,31.837206,-42.076588,1.8020803813554382,2.760909494960938,-0.36487150101503363,0,1,1
1517361.467,12583384,12483200,18427,-26641,-0.354187,0.20428467,0.88256836,0.23217773,18.46446,31.837206,-42.076588,1.8020803813554382,2.760909494960938,-0.36487150101503363,0,1,1
1517364.476,12564697,12487249,-13069,-13947,-0.35357666,0.20288086,0.8828125,0.23358154,14.547756,28.200266,-35.809864000000005,2.797187237743149,2.0374352430642126,-1.0193036481339264,0,1,1
1517367.501,12570607,12499608,-3160,7308,-0.3529663,0.20172119,0.8829345999999999,0.23480225,11.638206,24.61928,-31.165771000000003,2.796146496377315,2.0400101264200017,-1.0209914570515162,0,1,1
1517370.545,12574200,12499019,869,7195,-0.3529663,0.20172119,0.8829345999999999,0.23480225,11.638206,24.61928,-31.165771000000003,2.796146496377315,2.0400101264200017,-1.0209914570515162,0,1,1
1517373.5159999998,12594467,12527360,12727,18604,-0.35253906,0.20080566,0.88305664,0.23583984,8.672701,19.191848999999998,-25.01095,2.7954648650357057,2.0421087681831356,-1.0223652576655957,0,1,1
1517376.532,12562457,12481599,-25037,-37408,-0.35253906,0.20080566,0.88305664,0.23583984,8.672701,19.191848999999998,-25.01095,2.7954648650357057,2.0421087681831356,-1.0223652576655957,0,1,1
1517379.4719999998,12583041,12490645,11326,-5274,-0.35223390000000004,0.20019531,0.8831177,0.23657227,5.3714794999999995,13.540605,-18.408506,2.7949743011201678,2.0435343031519317,-1.0232789285310369,0,1,1
1517382.447,12585462,12511325,4904,17952,-0.35205078,0.1998291,0.8831787,0.23712158,1.6785873,8.169125,-12.197734,2.794740084272728,2.0444568648673247,-1.0239223389299679,0,1,1
1517385.468,12581184,12511293,-1925,5493,-0.35205078,0.1998291,0.8831787,0.23712158,1.6785873,8.169125,-12.197734,2.794740084272728,2.0444568648673247,-1.0239223389299679,0,1,1
1517388.439,12577905,12461058,-6603,-42998,-0.35205078,0.1998291,0.8831177,0.23736572,-2.3500223,1.1190583,-5.9310083,2.794794706630516,2.0446531433723827,-1.02393043617899,0,1,1
1517391.4430000002,12570205,12487361,3944,10501,-0.35205078,0.1998291,0.8831177,0.23736572,-2.3500223,1.1190583,-5.9310083,2.794794706630516,2.0446531433723827,-1.02393043617899,0,1,1
1517394.44,12570408,12486812,-4933,10167,-0.35223390000000004,0.20007324,0.8829345999999999,0.23742676,-6.098867,-5.8750553,-0.72738785,2.7951294774776847,2.0444251350181197,-1.0234094525679498,0,1,1
1517397.439,12584125,12496534,6362,18863,-0.35223390000000004,0.20007324,0.8829345999999999,0.23742676,-6.098867,-5.8750553,-0.72738785,4.134973277477684,1.04442513501812,-0.5234094525679498,0,1,1
1517400.429,12598140,12513131,17667,22339,-0.35253906,0.2006836,0.8826904000000001,0.23730469,-9.679853,-12.253687,3.9726565000000003,4.135580806746216,1.0435041703775028,-0.5224606620135127,0,1,1
1517403.426,12573854,12498167,-10704,-727,-0.35253906,0.2006836,0.8826904000000001,0.23730469,-9.679853,-12.253687,3.9726565000000003,4.135580806746216,1.0435041703775028,-0.5224606620135127,0,1,1
1517406.485,12598284,12510057,8316,9639,-0.35253906,0.2006836,0.8826904000000001,0.23730469,-9.679853,-12.253687,3.9726565000000003,4.135580806746216,1.0435041703775028,-0.5224606620135127,0,1,1
1517409.523,12574046,12478451,-21579,-29172,-0.35357666,0.20257568,0.8820800999999999,0.23657227,-16.114437,-23.164505,14.156085999999998,4.137582248149719,1.0403857140065003,-0.5195408811247447,0,1,1
1517412.481,12596356,12500300,14139,15221,-0.354187,0.20385742,0.88171387,0.23577881,-19.079943,-25.57048,20.75853,4.13868250074192,1.0380005493221092,-0.5175672171373366,0,1,1
1517415.4209999999,12591756,12490261,4236,2287,-0.354187,0.20385742,0.88171387,0.23577881,-19.079943,-25.57048,20.75853,4.13868250074192,1.0380005493221092,-0.5175672171373366,0,1,1
1517418.4540000001,12574874,12471787,-13955,-12116,-0.35467529999999997,0.20538330000000002,0.8814086999999999,0.23486328,-21.094248,-25.346667999999998,27.137161,4.139670581180667,1.035015953676548,-0.5156276883790684,0,1,1
1517421.4209999999,12597839,12490379,14786,13213,-0.35467529999999997,0.20538330000000002,0.8814086999999999,0.23486328,-21.094248,-25.346667999999998,27.137161,4.139670581180667,1.035015953676548,-0.5156276883790684,0,1,1
1517424.409,12588773,12483823,-1957,3693,-0.35510254,0.20703125,0.88116455,0.23370361,-23.332363,-24.451422,33.347935,4.140544240741538,1.0315890945519637,-0.5136710891127205,0,1,1
1517427.4119999998,12593458,12474189,513,-3941,-0.35540770000000005,0.2088623,0.88098145,0.23242188,-26.241915000000002,-23.724033,38.551556,4.141272318628578,1.027670227792282,-0.511772651966257,0,1,1
